job_title,job_low_salary,job_high_salary,job_ave_salary,job_company,job_company_tag,job_education,job_experience,company_city,job_type
深度学习算法工程师,20000,35000,27500.0,怀若,计算机软件A轮20-99人,本科,3-5年,北京,算法工程师
深度学习算法工程师,20000,35000,27500.0,怀若,计算机软件A轮20-99人,本科,3-5年,北京,人工智能
深度学习团队经理/技术负责人,30000,50000,40000.0,中国平安,互联网金融已上市10000人以上,硕士,5-10年,北京,人工智能
人工智能深度学习软件工程师,15000,25000,20000.0,博研智通,计算机软件不需要融资100-499人,硕士,1-3年,北京,人工智能
深度学习（视觉）工程师,20000,35000,27500.0,禾多科技,计算机软件A轮100-499人,硕士,经验不限,北京,人工智能
深度学习算法专家,25714.285714285714,47142.857142857145,36428.57142857143,深度智耀,互联网B轮100-499人,本科,1-3年,北京,算法工程师
深度学习算法专家,25714.285714285714,47142.857142857145,36428.57142857143,深度智耀,互联网B轮100-499人,本科,1-3年,北京,人工智能
深度学习嵌入式平台优化工程师,25000,35000,30000.0,易航,计算机软件B轮20-99人,本科,3-5年,北京,人工智能
深度学习系统后台开发高级工程师,30000.0,52500.0,41250.0,腾讯,互联网已上市10000人以上,本科,3-5年,北京,人工智能
计算机视觉/深度学习算法工程师,20000,40000,30000.0,Airdoc,医疗健康B轮100-499人,硕士,1-3年,北京,算法工程师
计算机视觉/深度学习算法工程师,20000,40000,30000.0,Airdoc,医疗健康B轮100-499人,硕士,1-3年,北京,人工智能
深度学习主任科学家,51428.57142857143,77142.85714285714,64285.71428571429,悉见,移动互联网B轮100-499人,博士,5-10年,北京,人工智能
深度学习算法工程师,40000,60000,50000.0,凯谱乐科技,电子商务C轮100-499人,本科,3-5年,北京,算法工程师
深度学习算法工程师,40000,60000,50000.0,凯谱乐科技,电子商务C轮100-499人,本科,3-5年,北京,人工智能
深度学习算法研究员,25000,50000,37500.0,青燕祥云,医疗健康20-99人,硕士,1-3年,北京,算法工程师
深度学习算法研究员,25000,50000,37500.0,青燕祥云,医疗健康20-99人,硕士,1-3年,北京,人工智能
深度学习算法工程师-深圳/北京,20000,40000,30000.0,平安科技,互联网不需要融资10000人以上,硕士,3-5年,北京,算法工程师
深度学习算法工程师-深圳/北京,20000,40000,30000.0,平安科技,互联网不需要融资10000人以上,硕士,3-5年,北京,人工智能
深度学习,30000,60000,45000.0,京东集团,电子商务已上市10000人以上,硕士,3-5年,北京,人工智能
深度学习算法工程师,20000,40000,30000.0,广州笨笨网络,互联网未融资20-99人,硕士,1-3年,北京,算法工程师
深度学习算法工程师,20000,40000,30000.0,广州笨笨网络,互联网未融资20-99人,硕士,1-3年,北京,人工智能
深度学习-视觉检测工程师,15000,30000,22500.0,珈鹰科技,智能硬件不需要融资20-99人,硕士,1-3年,北京,人工智能
资深深度学习算法工程师,30000,50000,40000.0,云途时代,互联网不需要融资100-499人,硕士,3-5年,北京,算法工程师
资深深度学习算法工程师,30000,50000,40000.0,云途时代,互联网不需要融资100-499人,硕士,3-5年,北京,人工智能
深度学习,40000,80000,60000.0,小鹏汽车,汽车生产B轮1000-9999人,硕士,1-3年,北京,人工智能
深度学习技术平台部_后端研发工程师,3000,5000,4000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
图像算法工程师（深度学习方向）,18750.0,37500.0,28125.0,小狗机器人,智能硬件天使轮100-499人,硕士,3-5年,北京,算法工程师
图像算法工程师（深度学习方向）,18750.0,37500.0,28125.0,小狗机器人,智能硬件天使轮100-499人,硕士,3-5年,北京,人工智能
深度学习与计算机视觉工程师,15000,30000,22500.0,北京艾上智能科技,计算机软件天使轮20-99人,本科,3-5年,北京,人工智能
深度学习技术平台部_架构研发工程师,3000,5000,4000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习算法研究员,30000,60000,45000.0,魔门塔科技,计算机软件B轮500-999人,硕士,3-5年,北京,算法工程师
深度学习算法研究员,30000,60000,45000.0,魔门塔科技,计算机软件B轮500-999人,硕士,3-5年,北京,人工智能
资深AI研究员（NLP方向、知识图谱、深,20000,40000,30000.0,中国平安,互联网金融已上市10000人以上,硕士,3-5年,北京,人工智能
深度学习研发工程师,30000,50000,40000.0,安徽徽松科技有限公司,信息安全未融资100-499人,本科,3-5年,北京,人工智能
深度学习算法工程师,45000,70000,57500.0,慧领医疗科技,医疗健康天使轮0-20人,硕士,3-5年,北京,算法工程师
深度学习算法工程师,45000,70000,57500.0,慧领医疗科技,医疗健康天使轮0-20人,硕士,3-5年,北京,人工智能
深度学习算法工程师,15000,25000,20000.0,迪路科技,计算机软件天使轮0-20人,硕士,3-5年,北京,算法工程师
深度学习算法工程师,15000,25000,20000.0,迪路科技,计算机软件天使轮0-20人,硕士,3-5年,北京,人工智能
网页搜索-深度学习平台架构师,50000,80000,65000.0,搜狗,互联网已上市1000-9999人,硕士,5-10年,北京,人工智能
深度学习算法工程师,30000,50000,40000.0,望石智慧,互联网天使轮20-99人,本科,3-5年,北京,算法工程师
深度学习算法工程师,30000,50000,40000.0,望石智慧,互联网天使轮20-99人,本科,3-5年,北京,人工智能
深度学习技术平台部_前端研发工程师,3000,5000,4000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习技术平台部_高性能计算研发工程师,3000,5000,4000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习算法工程师,25000,40000,32500.0,随锐科技,通信/网络设备B轮100-499人,硕士,5-10年,北京,算法工程师
深度学习算法工程师,25000,40000,32500.0,随锐科技,通信/网络设备B轮100-499人,硕士,5-10年,北京,人工智能
语音深度学习算法工程师,30000,50000,40000.0,中科海微,计算机服务天使轮0-20人,硕士,3-5年,北京,算法工程师
语音深度学习算法工程师,30000,50000,40000.0,中科海微,计算机服务天使轮0-20人,硕士,3-5年,北京,人工智能
深度学习-语音算法工程师/专家-北京,25000,50000,37500.0,平安科技,互联网不需要融资10000人以上,硕士,3-5年,北京,算法工程师
深度学习-语音算法工程师/专家-北京,25000,50000,37500.0,平安科技,互联网不需要融资10000人以上,硕士,3-5年,北京,人工智能
深度学习,13846.153846153846,27692.30769230769,20769.23076923077,新奥特,互联网已上市500-999人,硕士,经验不限,北京,人工智能
深度学习算法工程师,12000.0,20000.0,16000.0,寒武纪智能芯片,计算机软件B轮1000-9999人,本科,3-5年,北京,算法工程师
深度学习算法工程师,12000.0,20000.0,16000.0,寒武纪智能芯片,计算机软件B轮1000-9999人,本科,3-5年,北京,人工智能
深度学习技术平台部_算法研发工程师,3000,5000,4000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,算法工程师
深度学习技术平台部_算法研发工程师,3000,5000,4000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习技术平台_产品经理(用户运营方向,2000,4000,3000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习算法工程师,12857.142857142857,17142.85714285714,15000.0,图灵微生物,医疗健康天使轮0-20人,硕士,经验不限,北京,算法工程师
深度学习算法工程师,12857.142857142857,17142.85714285714,15000.0,图灵微生物,医疗健康天使轮0-20人,硕士,经验不限,北京,人工智能
深度学习算法工程师,15000,30000,22500.0,DeepAIT,计算机服务未融资20-99人,硕士,经验不限,北京,算法工程师
深度学习算法工程师,15000,30000,22500.0,DeepAIT,计算机服务未融资20-99人,硕士,经验不限,北京,人工智能
深度学习工程师,25000,50000,37500.0,Mor,计算机软件A轮100-499人,本科,3-5年,北京,人工智能
深度学习算法工程师,20000,40000,30000.0,主线科技,计算机软件A轮20-99人,硕士,经验不限,北京,算法工程师
深度学习算法工程师,20000,40000,30000.0,主线科技,计算机软件A轮20-99人,硕士,经验不限,北京,人工智能
深度学习算法工程师,20000,40000,30000.0,卓视智通,计算机软件天使轮20-99人,硕士,1-3年,北京,算法工程师
深度学习算法工程师,20000,40000,30000.0,卓视智通,计算机软件天使轮20-99人,硕士,1-3年,北京,人工智能
深度学习算法专家,30000.0,45000.0,37500.0,云途时代,互联网不需要融资100-499人,硕士,5-10年,北京,算法工程师
深度学习算法专家,30000.0,45000.0,37500.0,云途时代,互联网不需要融资100-499人,硕士,5-10年,北京,人工智能
深度学习服务器软件平台支持研发工程师,13714.285714285714,25714.285714285714,19714.285714285714,灵汐科技,计算机软件A轮20-99人,本科,经验不限,北京,人工智能
深度学习技术平台部_技术经理,2000,4000,3000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习资深/专家,30000,35000,32500.0,百度,互联网已上市10000人以上,本科,5-10年,北京,人工智能
计算机视觉/深度学习算法工程师,20000,40000,30000.0,滴滴出行,移动互联网D轮及以上1000-9999人,硕士,1-3年,北京,算法工程师
计算机视觉/深度学习算法工程师,20000,40000,30000.0,滴滴出行,移动互联网D轮及以上1000-9999人,硕士,1-3年,北京,人工智能
深度学习算法工程师,13000,26000,19500.0,北京威富安防,互联网不需要融资20-99人,硕士,经验不限,北京,算法工程师
深度学习算法工程师,13000,26000,19500.0,北京威富安防,互联网不需要融资20-99人,硕士,经验不限,北京,人工智能
深度学习,24923.076923076922,46153.846153846156,35538.46153846154,节律科技,计算机软件天使轮0-20人,本科,1-3年,北京,人工智能
智能语音- 深度学习推理引擎研究员,24000.0,40000.0,32000.0,搜狗,互联网已上市1000-9999人,硕士,3-5年,北京,人工智能
深度学习嵌入式开发工程师,20000,40000,30000.0,DeepMotion,通信/网络设备A轮20-99人,硕士,经验不限,北京,人工智能
深度学习研究员,20000,30000,25000.0,飞搜人脸识别,企业服务A轮20-99人,博士,1-3年,北京,人工智能
深度学习算法工程师,16000.0,32000.0,24000.0,易车,互联网已上市1000-9999人,硕士,3-5年,北京,算法工程师
深度学习算法工程师,16000.0,32000.0,24000.0,易车,互联网已上市1000-9999人,硕士,3-5年,北京,人工智能
深度学习工程师（图像识别）,13846.153846153846,27692.30769230769,20769.23076923077,打扮家,互联网B轮100-499人,硕士,1-3年,北京,人工智能
深度学习,6000,10000,8000.0,研创达,智能硬件20-99人,本科,经验不限,北京,人工智能
深度学习算法工程师,30000,40000,35000.0,凤凰网,移动互联网已上市1000-9999人,本科,3-5年,北京,算法工程师
深度学习算法工程师,30000,40000,35000.0,凤凰网,移动互联网已上市1000-9999人,本科,3-5年,北京,人工智能
深度学习,8000,12000,10000.0,星际映像,文化/体育/娱乐未融资0-20人,本科,1年以内,北京,人工智能
深度学习平台高性能计算研发工程师（上海）,30000,50000,40000.0,百度,互联网已上市10000人以上,本科,3-5年,北京,人工智能
深度学习算法科学家,22500.0,30000.0,26250.0,数坤科技,医疗健康B轮100-499人,硕士,3-5年,北京,算法工程师
深度学习算法科学家,22500.0,30000.0,26250.0,数坤科技,医疗健康B轮100-499人,硕士,3-5年,北京,人工智能
深度学习,15000,30000,22500.0,上古视觉,智能硬件不需要融资0-20人,硕士,1-3年,北京,人工智能
深度学习工程师,15000,30000,22500.0,御航智能,计算机软件未融资0-20人,本科,1-3年,北京,人工智能
深度学习工程师,15000,25000,20000.0,云舶在线,移动互联网A轮0-20人,本科,1-3年,北京,人工智能
图像视觉/深度学习算法工程师,20000,40000,30000.0,roobo,智能硬件B轮100-499人,硕士,1年以内,北京,算法工程师
图像视觉/深度学习算法工程师,20000,40000,30000.0,roobo,智能硬件B轮100-499人,硕士,1年以内,北京,人工智能
算法工程师（深度学习方向）,15000,20000,17500.0,北京朗科科技有限公司,计算机软件20-99人,本科,5-10年,北京,算法工程师
算法工程师（深度学习方向）,15000,20000,17500.0,北京朗科科技有限公司,计算机软件20-99人,本科,5-10年,北京,人工智能
高级深度学习算法工程师,25000,50000,37500.0,开域集团,互联网不需要融资500-999人,本科,3-5年,北京,算法工程师
高级深度学习算法工程师,25000,50000,37500.0,开域集团,互联网不需要融资500-999人,本科,3-5年,北京,人工智能
深度学习高级工程师,20000,30000,25000.0,云舶在线,移动互联网A轮0-20人,本科,1-3年,北京,人工智能
三维视觉深度学习算法工程师,17142.85714285714,34285.71428571428,25714.28571428571,悉见,移动互联网B轮100-499人,硕士,3-5年,北京,算法工程师
三维视觉深度学习算法工程师,17142.85714285714,34285.71428571428,25714.28571428571,悉见,移动互联网B轮100-499人,硕士,3-5年,北京,人工智能
深度学习算法开发工程师,30000,35000,32500.0,旷视MEGVII,计算机服务D轮及以上1000-9999人,本科,3-5年,北京,算法工程师
